GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_POLSTRATPLAN,"Policies, strategies and plans",,Yes,,
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_MGMTCANCERDIAGNOSISTREATMENT,Cancer diagnosis and treatment services,,Yes,,
NCD_DIABETES_TREATMENT_AGESTD,"Diabetes treatment coverage, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-treatment-age-standardized,2001,2001,2001,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,20.60658,20.6 [14.1-28.6],14.068402,28.637439
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,1995,1995,1995,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,4.6175629,4.6 [3.3-6.2],3.3201456,6.1922032
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-nonagestd-tobnonagestdcurr,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,1.5,1.5 [0.9-2.2],0.9,2.2
NCD_UNDER70,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ncd-deaths-under-age-70-%28percent-of-all-ncd-deaths%29,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,56.158988953,56,,
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_INFRASTRUCTURE,Infrastructure,,Yes,,
NCD_PAC_ADO,Insufficiently active (crude estimate),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-insufficient-physical-activity-among-school-going-adolescents-aged-11-17-years,2012,2012,2012,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,65.88026,65.9 [58.0-73.0],57.95311,73.00895
NCD_DTH_TOT,Total NCD Deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-ghe-ncd-deaths-in-thousands,2003,2003,2003,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,166651.0,167 000 [102 000-283 000],102421.0,283323.0
NCD_CHOL_MEANNONHDL_C,"Mean Non-HDL cholesterol, crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_06,2012,2012,2012,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,3.1,3.1 [2.8-3.4],2.8,3.4
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-total-cholesterol-%28crude-estimate%29,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,4.1,4.1 [3.6-4.6],3.6,4.6
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2009,2009,2009,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,0.88847969,0.9 [0.3-2.0],0.30923125,1.9519581
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_NCDPROGRESSMONITOR,Progress monitor,,partially achieved,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,12.391997,12.4 [8.9-16.2],8.9410678,16.180569
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-insufficient-physical-activity-among-adults-aged-18-years-%28age-standardized-estimate%29-%28-%29,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,20.384554,20.4 [15.9-25.4],15.851003,25.40839
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28crude-estimate%29-%28-%29,1991,1991,1991,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,43.233922,43.2 [39.1-47.3],39.127466,47.302958
NCD_DIABETES_TREATMENT_AGESTD,"Diabetes treatment coverage, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-treatment-age-standardized,2012,2012,2012,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,19.398434,19.4 [15.1-24.3],15.068837,24.268608
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,2001,2001,2001,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,17.926298,17.9 [12.4-24.3],12.371724,24.31263
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hdl-cholesterol-age-standardized-estimate,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,1.1,1.1 [0.9-1.3],0.9,1.3
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28age-standardized-estimate%29-%28-%29,2008,2008,2008,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,30.883875,30.9 [29.1-32.8],29.068464,32.751563
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,13.720225,13.7 [10.6-17.3],10.565543,17.284241
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_NCDPROGRESSMONITOR,Progress monitor,,fully achieved,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2001,2001,2001,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,33.543098,33.5 [21.1-46.2],21.116991,46.164805
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi--25-%28age-standardized-estimate%29-%28-%29,1993,1993,1993,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,4.2701986,4.3 [3.4-5.3],3.4018829,5.3020105
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hdl-cholesterol-age-standardized-estimate,1987,1987,1987,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,1.1,1.1 [0.9-1.4],0.9,1.4
NCD_PAC,Prevalence of insufficient physical activity among adults aged 18+ years (crude estimate) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-insufficient-physical-activity-among-adults-aged-18-years-%28crude-estimate%29-%28-%29,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,21.166531,21.2 [13.7-30.2],13.67173,30.245335
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2001,2001,2001,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,3.5744146,3.6 [2.1-5.5],2.1372281,5.4580487
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,11.948793,11.9 [9.0-15.3],8.9713477,15.330863
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/crude-suicide-rates-%28per-100-000-population%29,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,4.281429768,4.3,,
NCD_DIABETES_TREATMENT_AGESTD,"Diabetes treatment coverage, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-treatment-age-standardized,1992,1992,1992,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,20.527156,20.5 [11.9-31.7],11.920899,31.731352
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-treatment-age-standardized,2005,2005,2005,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,15.995942,16.0 [12.7-19.6],12.734602,19.553007
NCD_DIABETES_TREATMENT_AGESTD,"Diabetes treatment coverage, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-treatment-age-standardized,2005,2005,2005,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,20.325272,20.3 [14.8-27.1],14.794244,27.131641
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_TESTSPROCPRIMARY,Tests and procedures in primary health care,,Yes,,
NCD_CHOL_MEANNONHDL_C,"Mean Non-HDL cholesterol, crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_06,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,3.1,3.1 [2.7-3.4],2.7,3.4
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,1997,1997,1997,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,9.8193444,9.8 [6.1-14.4],6.1262641,14.44848
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_SURVEILLANCE,Surveillance,,Yes,,
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_SURVEILLANCE,Surveillance,,Yes,,
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-insufficient-physical-activity-among-adults-aged-18-years-%28age-standardized-estimate%29-%28-%29,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,20.936911,20.9 [12.3-31.9],12.34425,31.871691
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2005,2005,2005,SEAR,South-East Asia,BGD,Bangladesh,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,0.003124316,0,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2005,2005,2005,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,3.6187507,3.6 [2.0-5.7],2.0068739,5.6653049
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hdl-cholesterol-age-standardized-estimate,1997,1997,1997,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,1.1,1.1 [0.9-1.3],0.9,1.3
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2003,2003,2003,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,22.936119,22.9 [17.3-28.9],17.260438,28.883842
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2003,2003,2003,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,14.095217,14.1 [8.8-20.3],8.8024817,20.26722
NCD_CHOL_MEANNONHDL_C,"Mean Non-HDL cholesterol, crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_06,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,3.0,3.0 [2.7-3.4],2.7,3.4
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_MEDICINES,NCD-related medicines,,No,,
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi--25-%28age-standardized-estimate%29-%28-%29,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,14.630382,14.6 [13.9-15.4],13.876259,15.380231
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/crude-suicide-rates-%28per-100-000-population%29,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,2.419479092,2.4 [1.6-3.9],1.560513045,3.919739363
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,1991,1991,1991,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,15.8953,15.9 [8.9-24.4],8.8914968,24.367218
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_TESTSPROCPRIMARY,Tests and procedures in primary health care,,Yes,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.0,0,,
NCD_PAC_ADO,Insufficiently active (crude estimate),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-insufficient-physical-activity-among-school-going-adolescents-aged-11-17-years,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,65.21006,65.2 [57.2-72.4],57.22563,72.42233
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/probability-of-dying-between-exact-ages-30-and-70-from-any-of-cardiovascular-disease-cancer-diabetes-or-chronic-respiratory-%28-%29,2009,2009,2009,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,26.4,26.4 [17.1-36.4],17.1,36.4
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_POLSTRATPLAN,"Policies, strategies and plans",,Yes,,
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28crude-estimate%29-%28-%29,2001,2001,2001,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,0.84024779,0.8 [0.7-1.0],0.70997169,0.99704619
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/probability-of-dying-between-exact-ages-30-and-70-from-any-of-cardiovascular-disease-cancer-diabetes-or-chronic-respiratory-%28-%29,2008,2008,2008,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,23.2,23.2 [14.7-31.9],14.7,31.9
M_Est_tob_curr,Estimate of current tobacco use prevalence (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-nonagestd-tobnonagestdcurr,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,13.8,13.8 [10.3-17.4],10.3,17.4
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,2003,2003,2003,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,14.500825,14.5 [10.3-19.4],10.292348,19.352877
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-total-cholesterol-%28crude-estimate%29,1998,1998,1998,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,4.2,4.2 [3.7-4.6],3.7,4.6
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,1990,1990,1990,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,8.46086,8.5 [4.4-14.2],4.38869,14.224915
